REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
DATA DE FUNDACAO:;09/05/00
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2026/02/04;1600 UTC;0;1006,5;1007,3;1006,5;2325;31,1;24,2;32,2;29,3;26,1;23,6;74;64;67;16;4,5;1,1;
2026/02/04;1700 UTC;0;1005,3;1006,5;1005,3;1468,7;31,3;24,6;31,5;30,2;25,1;23,6;73;64;68;339;4,3;,8;
2026/02/04;1800 UTC;0;1004,4;1005,3;1004,4;751,7;29;25;31,4;28,8;25,4;23,3;81;64;79;272;3,9;,6;
2026/02/04;1900 UTC;1;1003,4;1004,4;1003,4;599,6;28,5;25,7;30,2;28,1;26,2;24,4;88;71;85;220;3,2;1,2;
2026/02/04;2000 UTC;,2;1002,6;1003,4;1002,6;466,4;29,3;26;29,6;27,4;26,5;24,9;91;79;82;18;4,1;,3;
2026/02/04;2100 UTC;0;1002,2;1002,6;1002,1;399,9;29,1;24,5;29,7;29;26,1;24,4;83;74;76;40;3,4;1,1;
2026/02/04;2200 UTC;0;1002,8;1002,8;1002,2;208,7;28,8;23,3;29,3;28,8;24,6;23,3;77;72;72;43;3,8;2;
2026/02/04;2300 UTC;0;1003,6;1003,6;1002,8;12,5;28,1;23,6;28,8;27,8;23,8;23,3;79;73;77;55;3,8;1,4;
2026/02/05;0000 UTC;0;1004,5;1004,5;1003,6;0;27,9;24,1;28,3;27,3;24,4;23,6;84;76;80;53;2,5;1;
2026/02/05;0100 UTC;0;1005;1005;1004,5;0;27,7;24,3;28;27,7;24,3;24;82;79;82;48;3;1,1;
2026/02/05;0200 UTC;0;1005,8;1005,8;1004,9;0;27,6;24,2;27,7;27,5;24,3;24;82;80;82;46;3,1;1,6;
2026/02/05;0300 UTC;0;1006,2;1006,2;1005,7;0;27,4;24,4;27,7;27,2;24,5;24,2;85;82;84;53;3,1;1,1;
2026/02/05;0400 UTC;0;1005,9;1006,3;1005,9;0;27,3;24,5;27,5;27,3;24,6;24,4;85;84;85;48;2,3;1,1;
2026/02/05;0500 UTC;0;1005,2;1005,9;1005,1;0;26,7;24,6;27,4;26,7;24,7;24,5;89;85;89;65;2;,7;
2026/02/05;0600 UTC;0;1004,5;1005,2;1004,5;0;26,9;24,5;27;26,6;24,7;24,5;89;86;87;50;2,6;1,3;
2026/02/05;0700 UTC;0;1004,1;1004,5;1004;0;26,6;24,4;27;26,6;24,5;24,4;88;86;88;71;2,4;,8;
2026/02/05;0800 UTC;0;1003,8;1004,2;1003,8;0;26,4;24,4;26,6;26,3;24,5;24,4;90;88;89;35;2,5;1,2;
2026/02/05;0900 UTC;0;1004,1;1004,1;1003,8;0;26,2;24,4;26,4;25,9;24,4;24,3;91;89;90;52;2,6;1,4;
2026/02/05;1000 UTC;0;1004,6;1004,7;1004,1;0;25,9;24,2;26,3;25,9;24,4;24,2;90;89;90;39;4;1,7;
2026/02/05;1100 UTC;0;1005,4;1005,4;1004,5;136,8;26,3;24;26,3;25,6;24,3;23,9;92;87;87;45;3,6;1,3;
2026/02/05;1200 UTC;0;1006,2;1006,2;1005,4;1032,7;28;23;28,2;26,3;24,2;22,7;87;74;74;46;5,7;2,7;
2026/02/05;1300 UTC;0;1006,8;1007;1006,2;1469,1;28,5;24,2;28,6;27,5;24,2;22,8;77;74;77;44;6,8;2,8;
2026/02/05;1400 UTC;0;1006,8;1007;1006,7;2383,3;30;24;30,4;28,4;24,6;23,2;77;68;70;52;6,1;2,7;
2026/02/05;1500 UTC;0;1006,4;1006,8;1006,4;2145,5;30,4;23,1;31,4;29,2;24,7;22,8;73;63;65;57;7,5;2,7;
2026/02/05;1600 UTC;0;1005,3;1006,4;1005,3;1412,3;30;23;30,7;29,7;24,8;22,7;73;63;66;50;5,7;2,3;
2026/02/05;1700 UTC;0;1003,7;1005,3;1003,7;2006,4;31,6;23,1;32,2;30;25;22,7;69;60;61;60;4,6;1,4;
2026/02/05;1800 UTC;0;1002,1;1003,7;1002,1;2326,5;32,6;23;33,2;30,6;24,1;22,8;66;56;57;49;5,3;1,3;
2026/02/05;1900 UTC;0;1000,9;1002,1;1000,9;1202,6;33,1;23,8;33,2;30,9;24,2;22,2;67;56;58;227;3,8;1,7;
2026/02/05;2000 UTC;0;1000,1;1000,9;1000,1;717,6;32,5;23,5;33,2;30,9;24,3;22,6;66;57;59;247;4,8;1,7;
2026/02/05;2100 UTC;0;1000,2;1000,2;999,9;227,2;31,2;22,9;32,9;31,1;23,8;22,9;65;57;61;64;4,8;1,6;
2026/02/05;2200 UTC;0;1001,1;1001,1;1000,2;143,6;28;24;31,3;28;24,7;22,8;79;61;79;46;8,5;4,1;
2026/02/05;2300 UTC;,2;1002,3;1002,3;1001,1;5,7;26,8;24,7;28;26,5;24,8;23,8;91;79;88;75;8,5;,8;
2026/02/06;0000 UTC;;1003,3;1003,3;1002,3;,9;27,4;24,5;27,5;26,8;25;24,5;88;84;84;41;2,3;,9;
2026/02/06;0100 UTC;0;1004,9;1004,9;1003,3;,1;27,2;24,8;27,5;26,9;25,1;24,5;90;84;86;268;1,7;,4;
2026/02/06;0200 UTC;0;1005,2;1005,2;1004,9;,1;27,7;24,1;27,9;27,2;24,7;23,9;86;79;81;44;3,7;1,7;
2026/02/06;0300 UTC;0;1005,4;1005,4;1005;0;26,7;24,2;27,6;26,7;24,4;24;87;81;86;340;3,9;,6;
2026/02/06;0400 UTC;0;1004,7;1005,4;1004,7;0;26,1;23,6;26,7;26,1;24,1;23,5;86;84;86;7;4,4;1;
2026/02/06;0500 UTC;0;1004,6;1005,1;1004,6;0;25,6;23,5;26,2;25,6;23,7;23,5;88;85;88;13;4,4;,5;
2026/02/06;0600 UTC;0;1003,9;1004,6;1003,9;0;25,4;23,6;25,7;25,4;23,7;23,5;90;88;90;302;4,4;,7;
2026/02/06;0700 UTC;0;1004;1004,1;1003,9;0;25,4;23,6;25,4;25,1;23,6;23,3;91;89;90;277;3;,7;
2026/02/06;0800 UTC;0;1004,1;1004,1;1003,7;0;25,6;24;25,6;25,4;24;23,6;91;89;91;271;2;,6;
2026/02/06;0900 UTC;,8;1004,3;1004,4;1004,1;0;25,1;24,3;25,8;25,1;24,4;24;95;90;95;244;3,3;1,2;
2026/02/06;1000 UTC;0;1005,4;1005,4;1004,3;,2;24,7;23,3;25,1;24,7;24,4;23,3;96;92;92;247;4,9;1,1;
2026/02/06;1100 UTC;0;1006,3;1006,3;1005,4;28,8;25;23,5;25;24,7;23,5;23,2;92;90;91;260;4,5;1;
2026/02/06;1200 UTC;0;1007,5;1007,5;1006,3;113,7;25,4;23,4;25,5;25;23,7;23,3;92;88;89;231;4,6;1,9;
2026/02/06;1300 UTC;3,6;1008;1008;1007,5;126,1;24,1;23,3;25,4;24,1;23,5;22,9;95;88;95;211;6,1;2;
2026/02/06;1400 UTC;0;1008,2;1008,3;1008;457,1;24,8;23,7;24,8;24,1;23,8;23,3;96;92;94;229;5,6;1,3;
2026/02/06;1500 UTC;0;1008,4;1008,5;1008,2;374,5;24,9;23,2;25,2;24,8;23,9;23;94;89;91;250;5,6;2,1;
2026/02/06;1600 UTC;0;1008,5;1008,6;1008,3;311,2;24,3;22,4;25,2;24,3;23,4;21,7;91;84;89;263;7,2;1,9;
2026/02/06;1700 UTC;5;1008;1008,7;1008;54,3;22,7;22;24,3;22,7;22,9;22;96;89;96;286;6,3;1,8;
2026/02/06;1800 UTC;3,6;1007,5;1008;1007,3;75,2;22,3;21;23;22,3;22,3;20,8;96;91;92;251;7,2;2,2;
2026/02/06;1900 UTC;5,4;1006,8;1007,5;1006,8;92,1;22,1;21,4;22,4;22;21,4;20,9;96;92;96;253;7,1;1,1;
2026/02/06;2000 UTC;4,8;1005,2;1006,9;1005,2;130,4;22,3;21,7;22,5;22,1;21,9;21,4;97;96;96;227;3,3;1,1;
2026/02/06;2100 UTC;,6;1004,7;1006;1004,6;139,1;22,4;21,8;22,6;22,3;22;21,6;97;96;96;269;3,2;,5;
2026/02/06;2200 UTC;0;1004,8;1004,8;1004,4;124,8;22,5;21,9;22,6;22,4;22,1;21,8;97;96;97;25;1,5;,5;
2026/02/06;2300 UTC;0;1005,2;1005,2;1004,8;8,3;22,3;21,8;22,5;22,2;21,9;21,7;97;97;97;48;1,4;,6;
2026/02/07;0000 UTC;;;;;;;;;;;;;;;;;;
2026/02/07;0100 UTC;0;1006,5;1006,5;1006,1;0;22,6;21,9;22,7;22,5;22,1;21,9;97;95;96;160;1,8;,9;
2026/02/07;0200 UTC;0;1006,6;1006,7;1006,5;0;22,9;22,1;23;22,6;22,2;21,7;96;94;96;47;2,1;,7;
2026/02/07;0300 UTC;0;1006,3;1006,7;1006,3;0;23,2;22,4;23,3;22,7;22,5;22;96;95;95;60;2,1;,9;
2026/02/07;0400 UTC;0;1006,1;1006,3;1006,1;0;22,8;22;23,2;22,8;22,4;22;96;94;95;33;2,5;,8;
2026/02/07;0500 UTC;0;1005,3;1006,1;1005,3;0;23;22,2;23;22,7;22,2;22;96;95;96;137;1,9;,4;
2026/02/07;0600 UTC;0;1005,3;1005,4;1005,2;0;22,4;21,9;23;22,4;22,2;21,9;97;96;97;124;,9;,1;
2026/02/07;0700 UTC;0;1005,3;1005,5;1005,3;0;22,8;22,3;22,8;22,4;22,3;21,9;97;97;97;124;1,3;,3;
2026/02/07;0800 UTC;,2;1005,8;1005,8;1005,3;0;23,3;22,3;23,3;22,8;22,3;22,1;97;94;94;77;1,5;,8;
2026/02/07;0900 UTC;0;1006,4;1006,4;1005,8;0;23,2;21,9;23,3;23,1;22,2;21,8;94;92;92;71;2,6;1,1;
2026/02/07;1000 UTC;0;1007,2;1007,2;1006,4;0;23;21,8;23,2;22,9;21,9;21,7;93;92;93;76;1,9;,9;
2026/02/07;1100 UTC;0;1008;1008;1007,2;99,4;23,6;22,2;23,6;23;22,3;21,8;93;91;92;81;1,9;,8;
2026/02/07;1200 UTC;0;1008,8;1008,8;1008;458,2;24,8;22,3;24,9;23,6;22,7;21,9;92;85;86;119;2,2;1,2;
2026/02/07;1300 UTC;0;1009,5;1009,5;1008,8;1046,2;26,4;22,8;26,7;24,7;23;22,1;87;78;81;84;3,2;1;
2026/02/07;1400 UTC;0;1009,6;1009,6;1009,5;1794,4;28,1;22,4;28,4;26,4;23,4;21,6;81;71;71;74;3,7;1,2;
2026/02/07;1500 UTC;0;1009,2;1009,6;1009,2;2194,2;28,2;21,1;28,7;27,2;23;21,1;76;65;65;83;4,3;2;
2026/02/07;1600 UTC;0;1008,6;1009,2;1008,6;3207,8;30,2;22,7;30,3;27,9;24,3;21,2;73;63;64;109;4,3;1,6;
2026/02/07;1700 UTC;0;1007,6;1008,6;1007,6;2555,2;29,8;23,2;30,6;28,8;24,4;22,3;72;64;68;97;5,6;2,3;
2026/02/07;1800 UTC;0;1006,4;1007,6;1006,4;2149,1;30;22,4;30,9;28,8;24;22,2;72;61;64;72;5,4;2,2;
2026/02/07;1900 UTC;0;1005,4;1006,4;1005,4;2038,8;29,8;21,6;31;29,4;24;21,5;68;61;62;101;5,4;2,1;
2026/02/07;2000 UTC;0;1005;1005,5;1005;1210,7;29,1;23,1;29,9;29,1;23,5;21,8;71;62;70;73;5,6;2,9;
2026/02/07;2100 UTC;0;1004,6;1005;1004,6;404;28,5;22,3;29,1;28,4;23,3;22,3;73;69;69;72;5,8;2,4;
2026/02/07;2200 UTC;0;1004,8;1004,8;1004,6;269,6;28,1;22,8;28,7;28,1;22,8;22,1;73;68;73;66;5,3;2,1;
2026/02/07;2300 UTC;0;1005,5;1005,5;1004,8;24;27,5;23,1;28,1;27,4;23,1;22,7;77;73;77;75;4,5;2,1;
2026/02/08;0000 UTC;0;1006,1;1006,1;1005,4;0;26,5;22,7;27,5;26,5;23,3;22,7;81;77;80;56;5;2;
2026/02/08;0100 UTC;0;1007;1007;1006,1;0;26,1;22,1;26,5;26,1;22,7;22,1;80;78;79;40;4,3;1,9;
2026/02/08;0200 UTC;0;1007,2;1007,3;1007;0;25,5;22,5;26,2;25,5;22,5;22,1;84;79;84;53;4,7;1,4;
2026/02/08;0300 UTC;0;1007,4;1007,5;1007,2;0;25,3;22,6;25,6;25,3;22,7;22,5;85;83;85;86;3,7;1,5;
2026/02/08;0400 UTC;0;1007,1;1007,5;1007,1;0;25,1;22,7;25,3;25;22,7;22,6;87;85;86;73;4,2;1,9;
2026/02/08;0500 UTC;0;1006,7;1007,1;1006,7;0;24,8;22,9;25,1;24,8;23;22,6;89;86;89;49;4,3;2;
2026/02/08;0600 UTC;0;1006,3;1006,7;1006,3;0;24,4;22,9;24,8;24,4;23;22,9;91;89;91;71;4,3;1,4;
2026/02/08;0700 UTC;0;1006;1006,3;1006;0;24,2;22,9;24,5;24,2;23;22,8;92;91;92;71;4,1;1,6;
2026/02/08;0800 UTC;0;1006,3;1006,3;1005,9;0;23,8;22,3;24,2;23,8;22,9;22,3;93;91;91;79;4,3;2;
2026/02/08;0900 UTC;0;1006,7;1006,7;1006,2;0;23,6;22;23,8;23,6;22,3;22;91;91;91;54;5;2;
2026/02/08;1000 UTC;0;1007,5;1007,5;1006,7;,1;23,3;21,7;23,6;23,3;21,9;21,7;91;90;91;46;4,8;2,3;
2026/02/08;1100 UTC;0;1008,1;1008,1;1007,4;168,5;23,6;21,6;23,6;23;21,7;21,4;91;88;88;34;5,5;2,6;
2026/02/08;1200 UTC;0;1008,7;1008,7;1008,1;1037,4;26,6;22,7;26,6;23,6;22,8;21,5;89;78;79;38;5,5;1,4;
2026/02/08;1300 UTC;0;1009,1;1009,1;1008,7;1966,9;28,1;22,3;28,3;26;22,8;21,7;80;69;71;56;5,7;2,7;
2026/02/08;1400 UTC;0;1008,8;1009,1;1008,8;2687,4;29,7;21,8;29,8;28;23;21,6;73;62;63;34;6,4;2,8;
2026/02/08;1500 UTC;0;1008,2;1008,9;1008,2;3197,7;30,8;22,3;31,4;29,7;23;21,5;65;57;61;41;6;2,9;
2026/02/08;1600 UTC;0;1007,6;1008,3;1007,6;3211,8;31,4;24;31,7;30,6;24;21,8;65;59;65;71;6,1;2,5;
2026/02/08;1700 UTC;0;1006,8;1007,6;1006,8;3012,5;32,1;23;32,3;30,8;24;22,3;65;57;59;95;5,5;2,3;
2026/02/08;1800 UTC;0;1005,4;1006,8;1005,4;1665,6;32,3;22,9;32,5;30,9;23,7;22,2;64;58;58;90;5,8;2,4;
2026/02/08;1900 UTC;0;1004;1005,4;1004;2263,2;32,3;23,6;32,8;31;24,1;22,5;64;56;60;89;6;2,3;
2026/02/08;2000 UTC;0;1003,1;1004;1003;1227;32;23,1;32,8;31,6;23,8;22,5;61;56;59;88;5,6;2;
2026/02/08;2100 UTC;0;1003,2;1003,3;1002,9;237,6;31,5;22,6;32;31,1;23,3;22,5;62;58;60;79;6,4;2,2;
2026/02/08;2200 UTC;0;1003,5;1003,5;1003,2;115;28,7;23,1;31,4;28,6;23,2;22,6;73;59;72;44;7;1,8;
2026/02/08;2300 UTC;0;1004,6;1004,6;1003,5;6,5;27,5;23,5;28,8;27,5;23,6;23,1;79;71;79;34;4,2;1,7;
2026/02/09;0000 UTC;0;1005,3;1005,3;1004,6;0;27,1;23;27,5;27;23,5;23;81;78;79;38;4,6;1,6;
2026/02/09;0100 UTC;0;1006,4;1006,4;1005,3;0;27,4;23;27,4;27;23;22,9;79;76;77;41;4,2;1,4;
2026/02/09;0200 UTC;0;1007,2;1007,2;1006,4;0;27,4;23;27,4;27;23,1;22,9;79;77;77;45;4,3;2;
2026/02/09;0300 UTC;0;1007,6;1007,6;1007,2;0;27,1;23,1;27,4;27;23,1;22,9;79;77;79;48;4;1,4;
2026/02/09;0400 UTC;0;1007,1;1007,6;1007,1;0;26,9;23,3;27,1;26,7;23,3;23,1;82;79;80;45;3,9;1,5;
2026/02/09;0500 UTC;0;1006,1;1007,1;1006,1;0;26,5;23,2;27;26,3;23,3;23,2;83;80;82;47;3,3;1,6;
2026/02/09;0600 UTC;0;1005,4;1006,1;1005,4;0;26;23,2;26,5;26;23,2;23,1;85;82;85;45;3,2;,7;
2026/02/09;0700 UTC;0;1005;1005,4;1005;0;26,1;23;26,2;25,8;23,3;23;86;83;83;40;4,5;2,2;
2026/02/09;0800 UTC;0;1005;1005;1004,8;0;25,6;22,8;26,1;25,5;23;22,8;86;83;85;45;4,5;1,2;
2026/02/09;0900 UTC;0;1005,3;1005,3;1004,9;0;25,2;23;25,7;25;23;22,8;89;84;88;17;3,1;,9;
2026/02/09;1000 UTC;0;1006,1;1006,1;1005,3;0;25;23,1;25,4;25;23,1;22,9;89;87;89;17;2,6;,3;
2026/02/09;1100 UTC;0;1006,7;1006,7;1006,1;56,5;25,6;23,1;25,6;24,8;23,3;23,1;92;86;86;31;2,4;,9;
2026/02/09;1200 UTC;0;1007,8;1007,8;1006,7;513,6;27,4;23,2;27,7;25,6;24,1;22,8;87;76;78;44;2,3;,7;
2026/02/09;1300 UTC;0;1008,3;1008,4;1007,8;652,9;28,1;22,9;28,4;27,4;23,8;22,3;79;73;74;47;3,7;1,3;
2026/02/09;1400 UTC;0;1008,5;1008,5;1008,3;1037;28,9;23,3;29,4;27,9;24,5;22,8;78;69;72;39;4,8;2,4;
2026/02/09;1500 UTC;0;1007,4;1008,5;1007,4;1526,4;29,3;24,3;29,6;28,5;24,6;23;76;71;74;68;6,3;2,5;
2026/02/09;1600 UTC;8,4;1007,3;1007,4;1007;1534;25,3;24,1;31,2;25;24,8;23,1;94;65;93;63;7;2,3;
2026/02/09;1700 UTC;7,8;1006,7;1007,3;1006,7;390,8;24,5;23,7;26,1;24,5;25,3;23,7;95;91;95;296;5,1;,9;
2026/02/09;1800 UTC;29,4;1005,7;1006,7;1005,7;250,1;23,9;23,4;24,5;23,9;24;23,4;98;95;97;291;4,4;1,1;
2026/02/09;1900 UTC;0;1004,6;1005,7;1004,6;593,9;24,9;23,7;24,9;23,9;23,8;23,2;97;92;93;263;4,4;,8;
2026/02/09;2000 UTC;0;1004,1;1004,6;1004;797,5;26,5;23,2;26,8;24,9;24,1;23,2;93;82;82;269;3,5;,8;
2026/02/09;2100 UTC;0;1004,3;1004,4;1004,1;491,8;26,6;23,8;26,8;26,4;23,9;23,2;86;82;85;270;3,1;,8;
2026/02/09;2200 UTC;0;1005,3;1005,3;1004,3;250,2;25,7;23,5;26,8;25,7;23,9;23,3;88;83;88;264;4,4;1,2;
2026/02/09;2300 UTC;0;1005,4;1005,4;1005,1;7,1;25;22,8;25,7;25;23,6;22,8;89;87;88;258;4,6;,8;
2026/02/10;0000 UTC;0;1006;1006;1005,4;0;24,9;23,1;25,1;24,9;23,1;22,8;90;87;90;269;3;,4;
2026/02/10;0100 UTC;0;1006,8;1006,8;1005,8;0;24,6;23,3;25;24,6;23,3;23;93;90;92;311;2,9;,6;
2026/02/10;0200 UTC;0;1007,1;1007,3;1006,8;0;24,4;23,3;24,6;24,3;23,3;23,1;93;92;93;24;3,3;1;
2026/02/10;0300 UTC;0;1006,7;1007,1;1006,7;0;24,4;23,3;24,5;24,4;23,4;23,2;94;93;94;40;4,8;2,4;
2026/02/10;0400 UTC;,2;1006,2;1006,7;1006,2;0;24,5;23,1;24,5;24,4;23,4;23,1;94;92;92;43;4,4;1,7;
2026/02/10;0500 UTC;0;1005,1;1006,2;1005,1;0;24,4;22,4;24,5;24,4;23,1;22,4;92;88;89;77;3,6;1,1;
2026/02/10;0600 UTC;0;1004,8;1005,1;1004,8;0;24,3;22,3;24,4;24,3;22,4;22,1;89;87;89;95;2,5;,7;
2026/02/10;0700 UTC;0;1004,5;1004,8;1004,5;,1;24,4;22,7;24,4;24;22,7;22,2;91;88;90;126;2,4;1;
2026/02/10;0800 UTC;0;1004,7;1004,7;1004,4;0;24,6;23,1;24,6;24,3;23,1;22,8;92;90;91;76;2,4;1,3;
2026/02/10;0900 UTC;0;1005;1005;1004,7;0;24,5;23,3;24,6;24,5;23,3;23,1;93;91;93;83;3,3;1,5;
2026/02/10;1000 UTC;0;1005,9;1005,9;1005;0;24,6;23,4;24,6;24,5;23,4;23,3;93;93;93;74;3,3;1,4;
2026/02/10;1100 UTC;0;1007;1007;1005,9;37,7;24,6;22,6;24,8;24,6;23,5;22,6;94;88;89;75;7,9;2,5;
2026/02/10;1200 UTC;0;1008,1;1008,1;1007;216;24,9;22,7;24,9;24,5;22,7;22,4;89;86;87;70;7,9;2,2;
2026/02/10;1300 UTC;0;1008,7;1008,7;1008,1;840,1;26,3;22,8;26,3;24,9;22,9;22,3;87;81;81;66;6,1;2,4;
2026/02/10;1400 UTC;0;1009,2;1009,3;1008,7;1531,3;27;22,6;27,2;25,9;22,9;22;81;76;77;47;8,8;3;
2026/02/10;1500 UTC;0;1008,9;1009,2;1008,9;1757,4;27,8;22,5;27,8;26,4;23,6;22,1;80;73;73;50;7,6;3,1;
2026/02/10;1600 UTC;0;1008,4;1008,9;1008,4;2068;28,1;22,6;28,7;27,6;23,2;21,9;75;68;72;46;8,1;2,9;
2026/02/10;1700 UTC;0;1007,5;1008,5;1007,5;1442;28,2;22,2;28,9;27,9;22,8;21,7;72;67;70;50;8,2;2,9;
2026/02/10;1800 UTC;0;1006,2;1007,5;1006,2;1100,7;28,2;22,5;28,6;27,7;22,9;22;75;68;71;71;6,4;2,4;
2026/02/10;1900 UTC;0;1005;1006,2;1005;942,6;28;22,3;28,3;28;23;22;73;69;71;83;5,8;1,8;
2026/02/10;2000 UTC;0;1004;1005;1004;724,4;28,5;22,8;28,7;27,9;23,4;22,3;74;71;71;96;4,1;1,3;
2026/02/10;2100 UTC;0;1003,5;1004;1003,5;522,1;28,2;23;28,7;28,2;23,6;22,6;75;70;73;91;3,4;1,5;
2026/02/10;2200 UTC;0;1003,5;1003,6;1003,5;204,2;27,5;23,1;28,3;27,5;23,3;22,7;77;72;77;134;3,4;1,1;
2026/02/10;2300 UTC;0;1003,7;1003,7;1003,4;7,4;27;23,1;27,5;27;23,3;23;80;77;79;79;3,2;1,4;
2026/02/11;0000 UTC;0;1004,6;1004,6;1003,7;0;26,7;23,2;27;26,5;23,2;23;82;79;81;79;3;1,1;
2026/02/11;0100 UTC;0;1005,4;1005,4;1004,6;0;26,6;23,1;26,7;26,5;23,4;23,1;83;81;81;68;2,9;1,4;
2026/02/11;0200 UTC;0;1006,1;1006,1;1005,4;0;26,2;23,1;26,6;26,2;23,2;23;83;81;83;71;2,7;1,7;
2026/02/11;0300 UTC;0;1006,4;1006,7;1006,1;0;25,7;23,1;26,2;25,5;23,4;23,1;87;83;85;72;2,8;1,4;
2026/02/11;0400 UTC;0;1006,5;1006,6;1006,4;0;25,5;22,6;25,7;25,4;23;22,5;86;83;84;78;3,7;1,5;
2026/02/11;0500 UTC;0;1005,8;1006,6;1005,8;0;24,9;22;25,5;24,9;22,6;21,9;84;81;84;75;4,6;2;
2026/02/11;0600 UTC;0;1005,1;1005,8;1005,1;0;24,6;22;24,9;24,6;22;22;86;84;86;85;4;1,6;
2026/02/11;0700 UTC;0;1004,8;1005,1;1004,8;0;24,5;22,2;24,6;24,4;22,2;22;87;86;87;75;3,3;1,6;
2026/02/11;0800 UTC;0;1005,1;1005,1;1004,8;0;24,4;22,1;24,5;24,4;22,3;22,1;88;86;87;70;3,6;1,5;
2026/02/11;0900 UTC;0;1005,3;1005,3;1005,1;0;24,2;22;24,5;24,1;22,1;22;88;87;88;75;2,9;1,2;
2026/02/11;1000 UTC;0;1005,6;1005,6;1005,2;0;24,1;22,1;24,3;24,1;22,1;22;88;87;88;68;3,7;1,3;
2026/02/11;1100 UTC;0;1006,1;1006,1;1005,6;125,8;25,1;22,5;25,1;24,1;22,5;22,1;89;86;86;63;4,3;1,7;
2026/02/11;1200 UTC;0;1006,6;1006,6;1006,1;1050,6;27,2;23,4;27,9;25,1;24;22,5;86;77;80;74;6;2,6;
2026/02/11;1300 UTC;0;1007,5;1007,5;1006,6;1265,8;27,9;22,8;28,2;27;23,6;22,8;80;74;74;59;7;2,6;
2026/02/11;1400 UTC;0;1007,6;1007,7;1007,5;2476,9;29,6;22,2;29,9;27,9;23,6;21,9;75;63;65;56;8,7;4;
2026/02/11;1500 UTC;0;1007,1;1007,6;1007;2433,1;30,4;22,6;31;29,2;23,7;21,7;69;61;63;58;9,6;3;
2026/02/11;1600 UTC;0;1006,4;1007,1;1006,4;1928,1;30,2;22,1;31,5;29,4;23;21,5;64;57;62;80;8,3;2,8;
2026/02/11;1700 UTC;0;1005,6;1006,4;1005,6;2376,5;31,6;23,5;31,8;30,1;23,8;21,3;65;58;62;78;6,8;2,5;
2026/02/11;1800 UTC;0;1005;1005,6;1005;1679;28,3;23,5;32,7;28,1;24,9;22,3;79;58;75;311;8,6;,8;
2026/02/11;1900 UTC;,2;1003,6;1005;1003,6;1110,9;30,4;23,7;30,4;28,3;24,6;22,7;79;65;68;49;3,5;1,5;
2026/02/11;2000 UTC;0;1002,2;1003,6;1002,2;1312,1;31,4;22,1;32,1;30,3;24,3;22,1;68;57;58;90;5,3;2,1;
2026/02/11;2100 UTC;0;1002;1002,2;1001,9;182;31;22,6;31,7;30,9;22,8;22;61;57;61;32;5,4;2;
2026/02/11;2200 UTC;0;1002,5;1002,5;1002;126,5;30,3;22,4;31,3;30,3;23,1;21,9;63;58;62;42;5,5;1,9;
2026/02/11;2300 UTC;0;1003;1003;1002,5;11,8;29,5;22,5;30,5;29,4;23;22,3;68;62;66;52;4,1;1,5;
2026/02/12;0000 UTC;0;1004,3;1004,3;1003;0;29;23,2;29,5;28,9;23,2;22,5;71;66;71;62;4,2;1,2;
2026/02/12;0100 UTC;0;1005,3;1005,3;1004,3;0;28,3;23,2;29;28,2;23,3;23,1;75;71;74;47;2,9;1,2;
2026/02/12;0200 UTC;0;1006,2;1006,2;1005,3;0;27,9;23,2;28,4;27,7;23,3;23;76;73;76;45;2,6;1,2;
2026/02/12;0300 UTC;0;1006,5;1006,6;1006,2;0;27,6;23,3;28,1;27,5;23,4;23,2;78;75;78;46;2,4;1,1;
2026/02/12;0400 UTC;0;1006,1;1006,5;1006,1;0;26,5;23,3;27,6;26,5;23,5;23,1;83;77;83;52;2,1;,7;
2026/02/12;0500 UTC;0;1005,5;1006,1;1005,5;0;25,6;23,1;27;25,6;23,4;23;87;79;86;310;4,2;,8;
2026/02/12;0600 UTC;1;1005,6;1005,6;1005;0;24;22,6;25,6;24;23,4;22,6;92;86;92;47;14;5,2;
2026/02/12;0700 UTC;10,4;1004,9;1005,8;1004,9;0;22,4;21,7;23,9;22,4;22,5;21,6;96;92;96;38;14;2,9;
